iter,rsq,rank_all,rank_avg,rank_top3,rank_bot3,noise,N,d
1320,0.9958751754972021,FALSE,0.8,TRUE,TRUE,1.279731954447925,1270,5
1321,0.9940019087903078,FALSE,0.8,FALSE,TRUE,1.3307248644996434,1077,3
1322,0.9967738031688806,FALSE,0.6,FALSE,TRUE,1.2667577082756907,484,16
1323,0.9959099212778588,FALSE,0.8,TRUE,FALSE,1.3679307855200022,1309,8
1324,0.9931805586387633,TRUE,1,TRUE,TRUE,1.4354460837785155,346,7
1325,0.9764147017641838,FALSE,0.6,FALSE,TRUE,0.7133199188392609,1865,1
1326,0.994732355272634,TRUE,1,TRUE,TRUE,1.2537411621306092,1732,12
1327,0.9896569482000068,TRUE,1,TRUE,TRUE,0.7524410316254944,1144,20
1328,0.9965059874586202,FALSE,0.8,TRUE,TRUE,1.1250526886433363,532,12
1329,0.9914355295364912,FALSE,0.8,TRUE,FALSE,0.872221200959757,784,13
1330,0.9982844332284965,FALSE,0.8,TRUE,TRUE,1.3311364115215838,1702,17
1331,0.9944837691087299,FALSE,0.8,FALSE,TRUE,1.3983026517089456,883,13
1332,0.9949589541251567,FALSE,0.8,TRUE,TRUE,0.6822535323444754,1941,13
1333,0.9945717414370513,TRUE,1,TRUE,TRUE,0.7470457246527076,1746,19
1334,0.9883945368748147,TRUE,1,TRUE,TRUE,1.2278700894676149,880,1
1335,0.991243975295505,FALSE,0.8,TRUE,TRUE,1.308089817641303,374,5
1336,0.9961205327725423,FALSE,0.8,TRUE,TRUE,1.333558848593384,1045,8
1337,0.9932088553159654,FALSE,0.8,TRUE,TRUE,1.2520600431598723,534,5
1338,0.9969981215291692,FALSE,0.6,FALSE,TRUE,1.331663531716913,786,16
1339,0.9841764030349959,FALSE,0.8,TRUE,FALSE,0.6417962859850377,1229,4
1340,0.9708988250068675,TRUE,1,TRUE,TRUE,0.7429998177103698,1578,20
1341,0.9971837804076418,TRUE,1,TRUE,TRUE,0.9745585178025067,853,9
1342,0.9953607338425531,TRUE,1,TRUE,TRUE,1.2433636419009417,661,9
1343,0.9655253762568035,TRUE,1,TRUE,TRUE,0.6311460833530873,1799,13
1344,0.9761049923096895,FALSE,0.5,FALSE,TRUE,1.2809947698842734,456,1
1345,0.9842136043128296,TRUE,1,TRUE,TRUE,0.8893699962645769,1418,20
1346,0.9876004116568224,FALSE,0.7,TRUE,FALSE,1.4486011958215386,581,5
1347,0.994288951292356,FALSE,0.5,FALSE,TRUE,0.9026246292050928,454,10
1348,0.9942068550436671,FALSE,0.8,TRUE,TRUE,1.348349277395755,1270,3
1349,0.9972813280652418,TRUE,1,TRUE,TRUE,1.1636889078654349,1949,15
1350,0.9976355913131575,FALSE,0.5,FALSE,TRUE,1.4950676523149014,679,15
1351,0.991491772654722,FALSE,0.6,FALSE,TRUE,1.4437644339632243,1492,18
1352,0.9972725944737981,FALSE,0.8,TRUE,TRUE,0.8854135060682893,1768,8
1353,0.9825668402580264,FALSE,0.8,FALSE,TRUE,0.8248432024847716,1804,1
1354,0.9975899182543005,TRUE,1,TRUE,TRUE,1.1778012786526233,426,8
1355,0.986991885987027,FALSE,0.8,TRUE,FALSE,0.5791251363698393,1154,7
1356,0.9960928146296435,TRUE,1,TRUE,TRUE,1.4021252214442939,915,11
1357,0.997028928201117,FALSE,0.6,FALSE,TRUE,0.9400190985761583,1478,18
1358,0.9931404120855182,TRUE,1,TRUE,TRUE,0.7567606181837618,350,13
1359,0.9983612842970419,FALSE,0.8,TRUE,FALSE,0.7797648322302848,1560,15
1360,0.9960069057995098,TRUE,1,TRUE,TRUE,1.2816240284591913,1937,12
1361,0.9802404768568157,FALSE,0.5,TRUE,FALSE,0.5379078926052898,597,5
1362,0.9914078880972786,FALSE,0.8,TRUE,TRUE,1.3812731134239584,1476,4
1363,0.9902094813911879,TRUE,1,TRUE,TRUE,0.9382709555793554,382,10
1364,0.9958724103069228,TRUE,1,TRUE,TRUE,1.2124328557401896,675,10
1365,0.9953613142760485,FALSE,0.8,TRUE,FALSE,1.047861265251413,327,17
1366,0.9956415392394664,TRUE,1,TRUE,TRUE,0.8869210504926741,753,9
1367,0.9901531126725254,TRUE,1,TRUE,TRUE,0.9886820935644209,529,5
1368,0.9888212206842801,TRUE,1,TRUE,TRUE,0.8039031722582877,1827,16
1369,0.9747074542510404,FALSE,0.6,FALSE,TRUE,0.9281669519841671,1524,1
1370,0.9966394568282734,TRUE,1,TRUE,TRUE,1.1699104644358158,1369,13
1371,0.9819243097767117,FALSE,0.5,FALSE,FALSE,1.2834779359400272,1462,1
1372,0.9970649645895037,TRUE,1,TRUE,TRUE,1.4784196428954601,526,11
1373,0.9692471080113789,FALSE,0.6,FALSE,FALSE,0.5706225130707026,1228,14
1374,0.998004243889302,TRUE,1,TRUE,TRUE,1.429439588682726,651,19
1375,0.9872574030122543,TRUE,1,TRUE,TRUE,0.5158229903317988,965,5
1376,0.9956616713729737,FALSE,0.8,TRUE,FALSE,0.9841903196647763,700,18
1377,0.9961764596449896,FALSE,0.6,TRUE,FALSE,0.6863925193902105,1694,17
1378,0.99310507196337106,FALSE,0.8,FALSE,TRUE,1.1800243591424078,367,12
1379,0.9960638800630907,FALSE,0.7,FALSE,TRUE,1.478602854302153,423,13
1380,0.9813841998982646,FALSE,0.8,TRUE,FALSE,1.0689042827580124,708,2
1381,0.9985267044810906,TRUE,1,TRUE,TRUE,1.3291908635292202,583,11
1382,0.9943134154528708,TRUE,1,TRUE,TRUE,0.9009310349356383,1182,16
1383,0.9900026364061589,TRUE,1,TRUE,TRUE,0.8561049299314618,676,3
1384,0.994937763094153,TRUE,1,TRUE,TRUE,1.2952966815792024,1784,20
1385,0.9906672402363788,FALSE,0.8,TRUE,TRUE,0.9984630141407251,1438,18
1386,0.9960886839646723,FALSE,0.8,TRUE,TRUE,0.9133639531210065,748,4
1387,0.9946087738218776,FALSE,0.8,FALSE,TRUE,0.985014186007902,1969,20
1388,0.9921318204674845,TRUE,1,TRUE,TRUE,1.041032690089196,434,18
1389,0.9666383907795202,FALSE,0.5,TRUE,FALSE,0.6921983491629362,1692,1
1390,0.9843429680360937,FALSE,0.8,TRUE,TRUE,0.5902584611903876,953,20
1391,0.9933055787524505,FALSE,0.8,TRUE,TRUE,0.8855379966553301,1785,18
1392,0.9842480542465223,TRUE,1,TRUE,TRUE,0.7206626143306494,479,19
1393,0.9701981667446351,FALSE,0.7,TRUE,TRUE,0.9858701280318201,782,1
1394,0.9936701055359763,FALSE,0.8,FALSE,TRUE,0.9302940156776458,1663,4
1395,0.9828083083415492,TRUE,1,TRUE,TRUE,0.6823862297460437,1613,15
1396,0.996802161685954,FALSE,0.7,TRUE,FALSE,0.7245686210226268,850,7
1397,0.9923682965651848,FALSE,0.6,TRUE,FALSE,1.0768860979005694,1230,4
1398,0.9971423350704934,FALSE,0.6,FALSE,TRUE,1.128012437140569,963,16
1399,0.9665186480792981,TRUE,1,TRUE,TRUE,0.8661814765073359,1595,1
1400,0.9786368046618729,TRUE,1,TRUE,TRUE,0.594002797966823,1275,10
1401,0.988924902488306,FALSE,0.7,TRUE,FALSE,0.9430902157910168,1996,6
1402,0.9929357972699143,TRUE,1,TRUE,TRUE,0.7062396751716733,775,12
1403,0.9977616852445932,FALSE,0.8,FALSE,TRUE,1.0869962722063065,1938,16
1404,0.9963186494479975,TRUE,1,TRUE,TRUE,0.7445115288719535,1575,14
1405,0.9392688506503126,FALSE,0.8,FALSE,TRUE,0.5248153668362647,745,14
1406,0.9913089466621043,TRUE,1,TRUE,TRUE,1.2614599675871432,515,15
1407,0.9771616350149587,FALSE,0.6,FALSE,TRUE,0.5898149977438152,1129,11
1408,0.9595359710371252,FALSE,0.8,FALSE,TRUE,1.1393389417789876,669,1
1409,0.981420640550777,TRUE,1,TRUE,TRUE,0.7198306962382048,1808,12
1410,0.995683416445887,FALSE,0.5,FALSE,FALSE,0.9834696494508535,1034,10
1411,0.998046136707735,TRUE,1,TRUE,TRUE,1.4265852645039558,1191,19
1412,0.9896887340589621,TRUE,1,TRUE,TRUE,1.0710331941954792,1639,8
1413,0.9940349674499268,FALSE,0.8,TRUE,TRUE,0.9420798451174051,1289,2
1414,0.9975897112037945,TRUE,1,TRUE,TRUE,1.31233349442482,1465,5
1415,0.9914563639214348,TRUE,1,TRUE,TRUE,1.2605471711140126,1564,8
1416,0.9931887144667181,FALSE,0.6,FALSE,TRUE,1.4505248826462775,1424,11
1417,0.9967352937492568,FALSE,0.8,FALSE,TRUE,1.1583292728755623,1499,19
1418,0.9963751462660251,TRUE,1,TRUE,TRUE,1.2241190723143518,1885,12
1419,0.9891943447177344,TRUE,1,TRUE,TRUE,0.7699417674448341,602,20
1420,0.9649714244985462,FALSE,0.5,FALSE,TRUE,1.1729671186767519,1674,1
1421,0.9914820776353749,FALSE,0.8,FALSE,TRUE,0.8229005832690746,1724,4
1422,0.9617622064598621,FALSE,0.8,TRUE,TRUE,0.7735515276435763,1470,8
1423,0.9906827773547883,TRUE,1,TRUE,TRUE,1.398298901738599,651,2
1424,0.9760332683702864,FALSE,0.8,FALSE,TRUE,0.7156002733390778,1533,8
1425,0.9832805148315066,FALSE,0.6,FALSE,TRUE,0.8659150840248913,892,14
1426,0.9810817338872013,TRUE,1,TRUE,TRUE,0.6383963560219854,1683,8
1427,0.9964399727152675,TRUE,1,TRUE,TRUE,1.0612333088647574,780,12
1428,0.986906836374329,TRUE,1,TRUE,TRUE,0.6878288870211691,1874,7
1429,0.9948812855909808,TRUE,1,TRUE,TRUE,1.1561623783782125,1534,13
1430,0.9803621456742624,FALSE,0.4,FALSE,FALSE,0.7082003925461322,731,5
1431,0.9931651776684257,TRUE,1,TRUE,TRUE,1.059043810935691,1879,16
1432,0.9978746984120296,FALSE,0.8,FALSE,TRUE,1.343478581868112,1123,13
1433,0.9952527306561716,TRUE,1,TRUE,TRUE,1.220022345893085,1283,20
1434,0.9916236173725418,TRUE,1,TRUE,TRUE,0.9334679443854839,1154,6
1435,0.9930820977143413,FALSE,0.8,TRUE,TRUE,1.252399787073955,1699,2
1436,0.9962334134039855,TRUE,1,TRUE,TRUE,0.5719949216581881,935,12
1437,0.9952574837916168,FALSE,0.7,FALSE,TRUE,1.3288620526436716,385,11
1438,0.9936237808036916,FALSE,0.8,FALSE,TRUE,0.6526397508569062,1056,3
1439,0.9898035819614778,FALSE,0.5,FALSE,FALSE,1.4626335580833256,1694,3
1440,0.9891395255115272,FALSE,0.8,TRUE,FALSE,1.0049181464128196,348,6
1441,0.9956064845499999,FALSE,0.8,TRUE,FALSE,1.4280184335075319,1180,15
1442,0.9979183920904239,TRUE,1,TRUE,TRUE,1.0111456245649606,1919,17
1443,0.9943294643512602,TRUE,1,TRUE,TRUE,1.3808411308564246,659,10
1444,0.9922412831916935,FALSE,0.8,TRUE,FALSE,1.0747341092210263,1146,13
1445,0.9989357961300566,TRUE,1,TRUE,TRUE,1.0635508596897125,1604,8
1446,0.9761091274451346,FALSE,0.8,TRUE,TRUE,0.9236509914044291,1884,5
1447,0.9490956226431959,FALSE,0.8,TRUE,TRUE,0.5438066022470593,1931,8
1448,0.9901185935317434,TRUE,1,TRUE,TRUE,0.8637167282868177,799,12
1449,0.9971081670231141,TRUE,1,TRUE,TRUE,1.3057839353568852,870,9
1450,0.9913634494320382,TRUE,1,TRUE,TRUE,1.0180922613944858,969,7
1451,0.9894892493930522,TRUE,1,TRUE,TRUE,0.7802375750616193,1075,14
1452,0.9657182490873887,FALSE,0.8,TRUE,TRUE,0.5397744588553905,387,5
1453,0.9980623040318789,TRUE,1,TRUE,TRUE,1.4791716786567122,1650,18
1454,0.9753372418462934,TRUE,1,TRUE,TRUE,0.5757980225607753,1110,14
1455,0.9954793784062277,FALSE,0.8,FALSE,TRUE,0.6550067197531462,1187,3
1456,0.9989799749554664,TRUE,1,TRUE,TRUE,0.9829172510653734,763,5
1457,0.9884253937692603,FALSE,0.5,FALSE,FALSE,0.7172049169894308,1290,6
1458,0.9949679709488173,FALSE,0.8,TRUE,TRUE,0.8565505812875926,413,17
1459,0.9876689209686114,TRUE,1,TRUE,TRUE,0.9049614614341408,1191,8
1460,0.9964770497235772,FALSE,0.8,FALSE,TRUE,0.9529596082866192,1986,11
1461,0.9897283235888031,FALSE,0.8,TRUE,FALSE,1.0485763370525092,700,18
1462,0.9863982301095526,FALSE,0.8,TRUE,TRUE,0.6055938261561096,1195,4
1463,0.9948095992936937,TRUE,1,TRUE,TRUE,1.191970858257264,692,5
1464,0.978213928430123,FALSE,0.6,FALSE,FALSE,1.213028232101351,1718,1
1465,0.9890371938578683,FALSE,0.6,FALSE,FALSE,0.8611550761852413,1465,3
1466,0.996952315629788,TRUE,1,TRUE,TRUE,1.2633743153419346,1605,5
1467,0.9928226353431088,FALSE,0.6,FALSE,TRUE,1.167697770288214,1943,14
1468,0.9985370101740182,TRUE,1,TRUE,TRUE,1.1260601910762489,895,15
1469,0.9955175224063263,FALSE,0.6,FALSE,FALSE,0.8993670241907239,1111,7
1470,0.991242845595285,FALSE,0.8,TRUE,FALSE,0.7178807791788131,1931,10
1471,0.9936457988208272,FALSE,0.8,TRUE,FALSE,1.488797157537192,758,2
1472,0.9651102356851242,FALSE,0.8,TRUE,FALSE,0.804517560871318,650,1
1473,0.9928261498947287,TRUE,1,TRUE,TRUE,1.3764403122477233,1521,17
1474,0.9868932882892427,TRUE,1,TRUE,TRUE,0.9683282673358917,1902,9
1475,0.9917141668578614,FALSE,0.8,FALSE,TRUE,0.8389109538402408,1577,3
1476,0.9904275992304763,FALSE,0.6,FALSE,TRUE,0.7008071807213128,751,15
1477,0.995582636486758,TRUE,1,TRUE,TRUE,1.4517332394607365,687,8
1478,0.9962674155366975,TRUE,1,TRUE,TRUE,1.0193981202319264,676,16
1479,0.9851700198414173,FALSE,0.8,TRUE,FALSE,1.2353136367164552,986,14
1480,0.997513826232031,FALSE,0.8,TRUE,FALSE,1.4913023826666176,1825,8
1481,0.9983121936017052,TRUE,1,TRUE,TRUE,1.3275685377884656,1568,17
1482,0.9917772314740612,TRUE,1,TRUE,TRUE,0.8198022460564971,1784,13
1483,0.9927747489880075,FALSE,0.8,TRUE,FALSE,0.9792221239767969,1175,8
1484,0.9971595928996905,TRUE,1,TRUE,TRUE,1.0637714576441795,806,18
1485,0.9805426461952086,FALSE,0.5,TRUE,FALSE,1.4718733828049153,1515,1
1486,0.9964098432945832,TRUE,1,TRUE,TRUE,1.1505303264129907,771,6
1487,0.9932646569980379,TRUE,1,TRUE,TRUE,0.9970686850138009,1820,7
1488,0.9907302885648247,TRUE,1,TRUE,TRUE,0.9862067308276892,917,8
1489,0.9937367875572503,FALSE,0.6,TRUE,FALSE,1.3823438128456473,634,16
1490,0.9900566532980347,FALSE,0.8,TRUE,FALSE,0.8625947705004364,1392,8
1491,0.9910884561015139,FALSE,0.8,TRUE,TRUE,1.3149342930410057,690,2
1492,0.9649558626808191,FALSE,0.8,TRUE,TRUE,0.5775370632763952,908,2
1493,0.996718703858308,TRUE,1,TRUE,TRUE,1.3225722371134907,1272,16
1494,0.9693645572802057,FALSE,0.5,FALSE,FALSE,0.7351993690244853,1923,1
1495,0.9912593302986333,FALSE,0.8,FALSE,TRUE,0.5331205655820668,798,6
1496,0.9905122310472038,TRUE,1,TRUE,TRUE,0.6662552512716502,737,13
1497,0.9918238484256353,FALSE,0.5,FALSE,FALSE,0.5827218643389642,1542,1
1498,0.981011950106932,TRUE,1,TRUE,TRUE,0.7342710027005523,340,16
1499,0.9966679394040664,TRUE,1,TRUE,TRUE,0.7832404328510165,927,19
1500,0.9862705433099054,FALSE,0.8,TRUE,TRUE,1.4606676243711263,1524,1
1501,0.9865090755971396,FALSE,0.8,TRUE,FALSE,0.7460049497894943,909,2
1502,0.9981760400430864,FALSE,0.6,TRUE,FALSE,1.4833744096104056,1740,11
1503,0.9449192427800606,FALSE,0.7,FALSE,TRUE,0.5024193248245865,1228,20
1504,0.9826564703706367,TRUE,1,TRUE,TRUE,0.5704746241681278,1262,7
1505,0.9918242769544519,FALSE,0.8,TRUE,TRUE,1.0442700458224863,1287,20
1506,0.9988451746451701,FALSE,0.8,TRUE,TRUE,1.0840875629801303,1720,14
1507,0.9710931377350934,FALSE,0.8,FALSE,TRUE,0.5509937542956322,416,9
1508,0.9473687245968541,TRUE,1,TRUE,TRUE,0.5045806642156094,488,10
1509,0.9957468979252982,FALSE,0.8,TRUE,TRUE,1.3543969946913421,1316,18
1510,0.995948883901483,FALSE,0.6,TRUE,FALSE,1.1323372123297304,1350,5
1511,0.9905549024270486,TRUE,1,TRUE,TRUE,0.6331465768162161,1111,18
1512,0.9988084337626479,TRUE,1,TRUE,TRUE,0.8421238586306572,947,12
1513,0.9428013894524422,TRUE,1,TRUE,TRUE,0.5148825868964195,1311,2
1514,0.9867224534189207,TRUE,1,TRUE,TRUE,0.638391126645729,1146,11
1515,0.9926371000522932,FALSE,0.4,FALSE,FALSE,0.8496315802913159,1409,19
1516,0.9969598650266057,TRUE,1,TRUE,TRUE,0.7634840917307884,1147,7
1517,0.9927146300171851,TRUE,1,TRUE,TRUE,1.2078841929323971,1682,9
1518,0.9868468160100956,FALSE,0.8,TRUE,TRUE,0.6351333325728774,1373,20
1519,0.998093586404988,FALSE,0.8,TRUE,TRUE,0.9547731594648212,1222,19
1520,0.9974687910110309,TRUE,1,TRUE,TRUE,1.2778724471572787,1533,15
1521,0.9972320731792736,FALSE,0.8,FALSE,TRUE,1.224921785062179,1880,19
1522,0.9975769228464302,TRUE,1,TRUE,TRUE,1.3729394827969372,1538,17
1523,0.98931705985815,FALSE,0.8,FALSE,TRUE,1.1651491320226341,1942,5
1524,0.9962008060506985,TRUE,1,TRUE,TRUE,0.8240249105729163,973,6
1525,0.9933217095098406,TRUE,1,TRUE,TRUE,1.2285299240611494,882,10
1526,0.9868883113187271,TRUE,1,TRUE,TRUE,0.6263663328718394,931,8
1527,0.9770980908728427,TRUE,1,TRUE,TRUE,0.5605486186686903,1159,9
1528,0.9964502726385793,FALSE,0.8,TRUE,FALSE,1.0906042766291648,930,19
1529,0.9897450066308515,TRUE,1,TRUE,TRUE,0.8826105038169771,1341,17
1530,0.9928655301679684,FALSE,0.8,TRUE,TRUE,1.4149917748291045,537,15
1531,0.9835686898009316,FALSE,0.6,FALSE,FALSE,0.9782955560367554,1639,17
1532,0.9966713985498845,TRUE,1,TRUE,TRUE,1.383611124707386,1990,4
1533,0.9979246623847557,TRUE,1,TRUE,TRUE,1.3002838680986315,1698,11
1534,0.9972682629543168,TRUE,1,TRUE,TRUE,1.1263200466055423,1529,8
1535,0.9838851587057688,TRUE,1,TRUE,TRUE,0.7445670696906745,1740,19
1536,0.9972373863268028,TRUE,1,TRUE,TRUE,1.1171996772754937,670,9
1537,0.9871560203847087,FALSE,0.8,TRUE,TRUE,0.7966427973005921,1921,8
1538,0.9874485476818265,FALSE,0.8,TRUE,TRUE,0.667547401972115,1475,11
1539,0.9931088403083086,TRUE,1,TRUE,TRUE,1.4311236401554197,1488,20
1540,0.9797407034832524,TRUE,1,TRUE,TRUE,0.5512740726117045,1053,18
1541,0.9962677124223928,TRUE,1,TRUE,TRUE,1.2943267759401351,897,10
1542,0.9949796689201793,FALSE,0.8,TRUE,FALSE,0.7880980148911476,1440,2
1543,0.9900445981461539,FALSE,0.8,TRUE,TRUE,1.0283709492068738,1178,8
1544,0.9907423198144018,FALSE,0.8,FALSE,TRUE,0.9240691356826574,628,3
1545,0.9941975812084424,FALSE,0.7,TRUE,TRUE,0.9109039863105863,1051,14
1546,0.9899609798742612,FALSE,0.6,TRUE,FALSE,0.8456760975532234,482,20
1547,0.9966863452917518,TRUE,1,TRUE,TRUE,1.4648484645877033,1682,5
1548,0.996661108126991,FALSE,0.8,TRUE,TRUE,0.987021405948326,1532,2
1549,0.9962998808252161,FALSE,0.8,TRUE,FALSE,1.2965722370427102,1176,12
1550,0.9888186867718813,TRUE,1,TRUE,TRUE,0.7352595375850797,1609,19
1551,0.9807579425133153,FALSE,0.6,FALSE,FALSE,1.1960864486172795,1372,1
1552,0.989535382210457,TRUE,1,TRUE,TRUE,1.3464646607171744,1428,15
1553,0.9833805287823515,TRUE,1,TRUE,TRUE,0.7382054883055389,315,18
1554,0.993758509768712,FALSE,0.8,TRUE,TRUE,0.9475840516388416,1220,17
1555,0.9946139350858113,FALSE,0.8,TRUE,TRUE,1.287306601414457,1139,4
1556,0.9968224565787551,TRUE,1,TRUE,TRUE,1.453100378625095,1172,7
1557,0.997572856458614,TRUE,1,TRUE,TRUE,0.9048462270293385,1608,5
1558,0.9885158181911403,FALSE,0.8,TRUE,TRUE,1.13526595197618,630,6
1559,0.982770019434867,FALSE,0.7,FALSE,TRUE,1.3364735916256905,1723,3
1560,0.9945520019654264,TRUE,1,TRUE,TRUE,0.9618762412574142,837,16
1561,0.9973228369207671,TRUE,1,TRUE,TRUE,1.4933207996655256,552,12
1562,0.9885244705735817,FALSE,0.8,TRUE,TRUE,0.6044507706537843,1048,15
1563,0.9858720560640523,TRUE,1,TRUE,TRUE,0.6375234492588788,946,7
1564,0.9929566429192407,TRUE,1,TRUE,TRUE,1.1721832412295043,849,7
1565,0.9939836554592517,FALSE,0.6,TRUE,FALSE,1.261838448466733,715,5
1566,0.9948692299798275,FALSE,0.8,TRUE,FALSE,1.0508110558148474,1933,7
1567,0.9902728569850775,TRUE,1,TRUE,TRUE,1.1683572945185006,540,2
1568,0.9870281257190353,FALSE,0.6,TRUE,FALSE,1.453564076917246,387,2
1569,0.9948137836742725,TRUE,1,TRUE,TRUE,0.8006392673123628,470,16
1570,0.9950967711928972,TRUE,1,TRUE,TRUE,0.9394586114212871,813,17
1571,0.9955772470946346,FALSE,0.8,TRUE,TRUE,1.3685704027302563,908,8
1572,0.9802095469168586,FALSE,0.7,TRUE,TRUE,1.1891576468478888,1813,4
1573,0.9921063784251735,TRUE,1,TRUE,TRUE,1.0311324212234467,877,3
1574,0.9917993635559116,FALSE,0.6,TRUE,FALSE,0.9049663310870528,1135,17
1575,0.9959741557118219,FALSE,0.8,FALSE,TRUE,0.7363942759111524,1036,11
1576,0.9931206774273833,FALSE,0.8,TRUE,TRUE,1.4123567843344063,538,15
1577,0.9909352298538737,TRUE,1,TRUE,TRUE,1.1019022455438972,574,5
1578,0.9849851639168468,FALSE,0.6,FALSE,TRUE,0.9092574587557465,1092,3
1579,0.9325430562101221,FALSE,0.6,TRUE,FALSE,0.5453375144861639,1397,3
1580,0.953317068929913,FALSE,0.6,FALSE,TRUE,0.5580279866699129,1505,3
1581,0.990727137045237,FALSE,0.8,TRUE,TRUE,0.7697612978518009,1956,6
1582,0.9894924008632293,TRUE,1,TRUE,TRUE,1.432232511229813,1046,7
1583,0.9936432353064324,FALSE,0.8,TRUE,TRUE,0.7079172823578119,506,14
1584,0.9986946903729927,TRUE,1,TRUE,TRUE,0.8742549929302186,1284,18
1585,0.9966606446607535,TRUE,1,TRUE,TRUE,1.3211135158780962,1536,17
1586,0.9848556418751958,FALSE,0.8,TRUE,TRUE,0.9298046107869595,1691,18
1587,0.9955020898916015,TRUE,1,TRUE,TRUE,1.4230286828242242,312,15
1588,0.9862207519877753,FALSE,0.8,TRUE,TRUE,1.0280369403772056,1596,3
1589,0.9942043025945175,TRUE,1,TRUE,TRUE,0.8425963174086064,1267,16
1590,0.9945729922066482,FALSE,0.8,TRUE,FALSE,1.4393067993223667,1955,14
1591,0.9824264963938576,TRUE,1,TRUE,TRUE,0.6881964963395149,1326,11
1592,0.9897207183820769,TRUE,1,TRUE,TRUE,0.5963065032847226,1802,15
1593,0.994995385284386,TRUE,1,TRUE,TRUE,1.0627731571439654,1859,13
1594,0.9980913204621323,FALSE,0.8,TRUE,TRUE,1.431406368035823,1435,17
1595,0.9967490159927614,TRUE,1,TRUE,TRUE,1.315688916714862,1119,13
1596,0.9851523677902615,FALSE,0.8,TRUE,TRUE,0.7796600172296166,973,13
1597,0.9935510603678125,FALSE,0.8,FALSE,TRUE,1.4063520687632263,885,18
1598,0.9955693944913012,TRUE,1,TRUE,TRUE,1.05506795598194,1644,11
1599,0.9951673694185595,TRUE,1,TRUE,TRUE,0.9043392324820161,1817,3
1600,0.9974518819634375,TRUE,1,TRUE,TRUE,1.1357086489442736,733,9
1601,0.995280355446624,TRUE,1,TRUE,TRUE,1.3876381714362651,886,7
1602,0.9927543426458714,FALSE,0.8,FALSE,TRUE,0.964166367193684,1110,19
1603,0.9943825866935697,FALSE,0.8,FALSE,TRUE,1.2468947726301849,662,15
1604,0.9925772002273944,TRUE,1,TRUE,TRUE,1.106668392661959,703,8
1605,0.9728593932890566,FALSE,0.8,TRUE,TRUE,0.5412232396192849,1486,2
1606,0.9935184934988832,TRUE,1,TRUE,TRUE,0.9895101138390601,1431,18
1607,0.997453204930156,TRUE,1,TRUE,TRUE,1.3392735440284014,1673,10
1608,0.9746460878808082,TRUE,1,TRUE,TRUE,0.5681302903685719,1002,11
1609,0.9957405829442767,FALSE,0.8,FALSE,TRUE,1.3422873462550342,929,15
1610,0.9958996977765925,TRUE,1,TRUE,TRUE,1.2350207678973675,1273,14
1611,0.9966611181484197,TRUE,1,TRUE,TRUE,0.8490350530482829,1926,6
1612,0.9703255562139264,TRUE,1,TRUE,TRUE,0.5017689857631922,382,8
1613,0.9710522730031321,FALSE,0.6,FALSE,FALSE,0.7992285604123026,668,1
1614,0.9965852674549593,FALSE,0.8,FALSE,TRUE,1.1494595685508102,1091,10
1615,0.9801857840031625,TRUE,1,TRUE,TRUE,0.7675703461281955,1165,16
1616,0.9926703655499226,FALSE,0.8,FALSE,TRUE,1.4128268137574196,318,5
1617,0.9976484540966508,FALSE,0.8,FALSE,TRUE,1.4490626414772123,1636,8
1618,0.9958129991786042,FALSE,0.6,FALSE,TRUE,0.7421101317740977,693,8
1619,0.9765026727978482,TRUE,1,TRUE,TRUE,0.719071026192978,579,1
1620,0.9991686437461798,FALSE,0.8,TRUE,FALSE,0.9281897530891001,1827,19
1621,0.9961485889528902,FALSE,0.8,FALSE,TRUE,0.924076562281698,791,9
1622,0.9914204229483683,TRUE,1,TRUE,TRUE,1.2719187224283814,1571,3
1623,0.9964029184029958,TRUE,1,TRUE,TRUE,1.2591983356978744,1409,11
1624,0.9909561785621611,TRUE,1,TRUE,TRUE,0.7943242499604821,688,12
1625,0.9952484436769261,FALSE,0.6,FALSE,FALSE,1.401432933518663,1153,4
1626,0.9793368641567476,FALSE,0.8,TRUE,TRUE,0.720071550924331,1400,4
1627,0.9920362727156052,TRUE,1,TRUE,TRUE,0.9099804903380573,1109,11
1628,0.9976233920477213,FALSE,0.8,FALSE,TRUE,1.3694189738016576,723,16
1629,0.9888813720721586,TRUE,1,TRUE,TRUE,0.5893046732526273,1075,20
1630,0.979878608874779,FALSE,0.6,TRUE,FALSE,0.8538818508386612,1287,5
1631,0.9983161096683079,TRUE,1,TRUE,TRUE,0.8635098782833666,1931,20
1632,0.9950216966096331,FALSE,0.8,TRUE,TRUE,1.1434604902751744,1053,18
1633,0.9966262390620281,TRUE,1,TRUE,TRUE,0.7525099059566855,1540,16
1634,0.9954703127152447,FALSE,0.7,TRUE,FALSE,1.2519998964853585,1203,13
1635,0.9981294749673721,TRUE,1,TRUE,TRUE,1.261049517430365,1622,15
1636,0.9893731652180718,FALSE,0.8,TRUE,TRUE,1.3741876652929932,658,2
1637,0.9929990445191811,FALSE,0.7,FALSE,TRUE,0.8670998618472368,987,5
1638,0.9962390486850897,FALSE,0.8,TRUE,TRUE,1.2675348042976111,1240,18
1639,0.9969774609739952,TRUE,1,TRUE,TRUE,1.2122584604658186,1470,16
1640,0.99047361702754,FALSE,0.6,FALSE,TRUE,0.906310189049691,1330,3
