iter,rsq,rank,noise,N,b,k,pairs_avg,pairs_var,items_var,is_bibd
5848,0.9131853318989313,FALSE,0.5481956787407398,1945,13,3,0.5,0,0,FALSE
5849,0.9244669488644645,FALSE,1.3417688054032624,979,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5850,0.9760364063984066,FALSE,1.067324886796996,1412,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
5851,0.9600016521678307,FALSE,1.1871186513453722,1178,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5852,0.9493915148389959,FALSE,0.653401032788679,430,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5853,0.9679945059088635,FALSE,1.2725346975494176,732,13,3,0.5,0,0,FALSE
5854,0.943601720546258,FALSE,1.1169060037937015,1181,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5855,0.8928047307036933,FALSE,1.0470250057987869,1487,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5856,0.9933675518517628,TRUE,1.2668034792877734,1646,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
5857,0.9800470783421955,FALSE,1.3011043418664485,539,11,5,0.9743589743589743,0.2771929824561403,0.19230769230769232,FALSE
5858,0.9613003686292401,FALSE,0.8019265593029559,529,11,5,1,0.323010323010323,0.19230769230769232,FALSE
5859,0.9158122879379045,FALSE,1.2689101314172149,1551,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5860,0.9934199670032727,FALSE,1.4469252380076796,1448,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
5861,0.9744106491375397,FALSE,0.7771267483476549,1138,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5862,0.9807556840996847,FALSE,0.7393861804157495,1262,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
5863,0.9608022548757611,FALSE,0.6855411247815937,1299,15,5,1,0.22777222777222778,0.19230769230769232,FALSE
5864,0.8287896957944338,FALSE,0.5054952977225184,1513,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5865,0.9240429618345857,FALSE,0.7641115901060402,1811,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5866,0.979739009578742,FALSE,0.6512270355597138,1358,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
5867,0.988248666279264,FALSE,0.6203376878984272,366,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5868,0.9909892064092205,FALSE,1.205135223455727,1372,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5869,0.9942356065224195,FALSE,1.2954961978830397,1296,13,5,1,0.22510822510822512,0,FALSE
5870,0.8453288983091275,FALSE,0.5407497240230441,752,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5871,0.9936608625025058,FALSE,0.8735948707908392,649,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5872,0.9925432782160828,FALSE,1.0887451171875,1247,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5873,0.7955720723534855,FALSE,0.8439212890807539,1990,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5874,0.9858236827874766,FALSE,1.3666851206216961,992,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
5875,0.9925849380866365,FALSE,1.1386709287762642,1069,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
5876,0.989125917106273,FALSE,1.3575682267546654,1854,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5877,0.9648706845304721,FALSE,0.7287048287689686,1566,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
5878,0.8824115771477755,FALSE,0.6733003288973123,740,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5879,0.9977777748873656,FALSE,1.4820475161541253,1731,13,4,1,0,0,TRUE
5880,0.9961465379947262,FALSE,1.4967506357934326,1845,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5881,0.9960659035518847,FALSE,1.475337510695681,1848,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
5882,0.982266723231886,FALSE,0.9657723680138588,1090,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
5883,0.9487115298166654,FALSE,0.9295703831594437,1715,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5884,0.956747850102681,FALSE,1.1419063804205507,1891,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5885,0.9919475858840745,FALSE,1.3332507957238704,995,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5886,0.9716952724003478,FALSE,0.7180946455337107,1075,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5887,0.9711910370480278,FALSE,1.015618943842128,1534,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
5888,0.9843629851899327,TRUE,1.3778829912189394,1372,13,5,1,0.22510822510822512,0,FALSE
5889,0.9760376504594376,FALSE,1.355912524741143,1693,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5890,0.9877050564995792,FALSE,1.3723744640592486,1950,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5891,0.8651656026990414,FALSE,0.5042490165214986,1529,13,3,0.5,0,0,FALSE
5892,0.9757356999305139,FALSE,1.0208559634629637,1065,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5893,0.99800028064872,TRUE,0.8470038403756917,651,13,4,1,0,0,TRUE
5894,0.9878492921399591,FALSE,1.2543174074962735,1058,13,5,1,0.2510822510822511,0,FALSE
5895,0.9609129517084979,FALSE,0.9152812208048999,729,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
5896,0.9896193604698775,FALSE,0.5646136368159205,1347,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
5897,0.986822797451674,FALSE,0.6824875113088638,889,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5898,0.9580503535155089,FALSE,1.4625505215954036,775,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5899,0.9782214567553347,FALSE,1.371237728279084,1110,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5900,0.9293668297732419,FALSE,1.494218165287748,1003,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5901,0.9989052818452735,TRUE,1.2924279761500657,1831,13,4,1,0,0,TRUE
5902,0.9625722758581192,FALSE,0.5981297832913697,1176,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5903,0.93640965091423,FALSE,0.9583651546854526,1663,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5904,0.9857881347190454,FALSE,0.9324917707126588,1342,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5905,0.9769619646357124,FALSE,1.2390635216142982,1387,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5906,0.9177045324750839,FALSE,0.7859679677058011,472,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5907,0.9886916750636671,FALSE,1.0807907697744668,533,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5908,0.985923080745755,FALSE,1.3403536472469568,1628,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5909,0.9959048837441802,TRUE,1.0476478789933026,927,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
5910,0.9678323762268829,FALSE,1.3743211315013468,953,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5911,0.9925221557112194,FALSE,1.3417036680039018,1476,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5912,0.995810494555762,FALSE,1.2022607258986682,564,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5913,0.9805347659883284,FALSE,1.3232796143274754,655,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5914,0.9411418085534837,FALSE,0.5586631007026881,1345,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5915,0.9876655861616843,FALSE,1.0762986703775823,1357,15,5,1,0.22777222777222778,0.19230769230769232,FALSE
5916,0.9569233676202216,FALSE,1.1875386128667742,1934,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5917,0.9803023058284347,FALSE,1.245214167283848,589,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5918,0.9596869331013208,FALSE,0.5329990654718131,1495,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
5919,0.9588050027367212,FALSE,1.1489573477301747,1858,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5920,0.9824559369707555,FALSE,1.1164511814713478,974,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5921,0.9797047942384588,FALSE,0.9467054991982877,1517,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5922,0.8992388053723356,FALSE,1.1880656238645315,563,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5923,0.9806654199958087,FALSE,0.7755893408320844,1565,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5924,0.9850164121121622,FALSE,1.4225901439785957,1807,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
5925,0.9910438425723118,FALSE,0.8414968729484826,558,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5926,0.9716658621222265,FALSE,1.2493516826070845,927,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5927,0.9454006559526822,FALSE,0.529173891292885,1603,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5928,0.9919037570101297,FALSE,1.0236104768700898,626,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5929,0.9355850116311882,FALSE,1.4189209616743028,350,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
5930,0.988618604188863,TRUE,0.7731438761111349,550,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
5931,0.9667710623092928,FALSE,0.5420915095601231,1893,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5932,0.9888131505594203,FALSE,0.7850726537872106,1056,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
5933,0.93841742534779,FALSE,0.5777237378060818,1441,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5934,0.9411089079999089,FALSE,1.0802888092584908,1795,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5935,0.9911164421518165,FALSE,0.9507350313942879,1825,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5936,0.9893501829121748,FALSE,0.8055751726496965,1324,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
5937,0.9894197135940339,FALSE,1.2578513170592487,1224,13,5,1,0.22510822510822512,0,FALSE
5938,0.9902508822458524,FALSE,1.4218551330268383,1675,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
5939,0.9302703961879698,FALSE,1.252765339333564,358,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5940,0.9847257039253381,FALSE,0.6217011094558984,892,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5941,0.9851277992988795,FALSE,1.3167601164896041,840,13,5,1,0.22510822510822512,0,FALSE
5942,0.9905163700134804,FALSE,0.8868959681130946,352,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
5943,0.9851535554819053,FALSE,1.1812923569232225,1332,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5944,0.9932787492690461,FALSE,1.2327561024576426,990,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5945,0.9849407830603893,FALSE,0.5097221902105957,1171,16,5,1,0.17915417915417917,0.14102564102564102,FALSE
5946,0.9895666975238099,FALSE,0.9800304705277085,1329,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5947,0.9767165369073152,FALSE,1.015525901922956,326,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5948,0.9944227272027315,FALSE,1.0414378098212183,1658,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5949,0.9947462897575453,TRUE,0.9824265576899052,879,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
5950,0.9573524810773854,FALSE,1.2723189573734999,516,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5951,0.9741128337163812,FALSE,0.6072958465665579,1928,13,4,1,0,0,TRUE
5952,0.9241009145947383,FALSE,0.5571196258533746,1471,13,3,0.5,0,0,FALSE
5953,0.9949313862094833,TRUE,1.0197605853900313,514,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
5954,0.9445224397925814,FALSE,0.6035772315226495,1121,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
5955,0.9463028740660034,FALSE,0.5085942191071808,985,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5956,0.9900458922227513,FALSE,1.0666580777615309,1121,15,5,1,0.22777222777222778,0.19230769230769232,FALSE
5957,0.8753892856320452,FALSE,1.1781772440299392,977,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5958,0.9955894698303361,FALSE,1.067246241029352,619,13,4,1,0,0,TRUE
5959,0.9042823643690328,FALSE,1.1034629119094461,1600,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5960,0.9846020764907121,FALSE,1.2110254862345755,1023,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5961,0.9725541555099368,FALSE,1.408016474219039,731,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
5962,0.9853700618955488,FALSE,0.7696908940561116,1752,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5963,0.9656108058567257,FALSE,0.5518749495968223,846,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
5964,0.9674085188094861,FALSE,1.2972387680783868,1649,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5965,0.9568313591164989,FALSE,0.8896695459261537,1421,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5966,0.9615247480025535,FALSE,0.6366412995848805,1907,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5967,0.9008936797510719,FALSE,0.6443173240404576,498,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
5968,0.9481239666404188,FALSE,0.5647033639252186,1229,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5969,0.9821696451713079,TRUE,0.8493196973577142,1774,13,4,1,0,0,TRUE
5970,0.9631989444713677,FALSE,0.9139690450392663,806,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5971,0.9003842115651867,FALSE,0.6871599927544594,392,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5972,0.8600943009846415,FALSE,0.5702390233054757,1991,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5973,0.8833904747397291,FALSE,0.7884885414969176,416,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5974,0.8997300428546203,FALSE,0.6548318148124963,630,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
5975,0.9753792680346758,FALSE,0.9140031263232231,1245,13,5,1,0.22510822510822512,0,FALSE
5976,0.9916587039293618,FALSE,1.3016120502725244,377,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5977,0.9474411831817554,FALSE,1.0212671007029712,1967,13,3,0.5,0,0,FALSE
5978,0.9550432652214718,FALSE,1.4548023722600192,624,13,3,0.5,0,0,FALSE
5979,0.9799145309623852,FALSE,1.2572504482232034,390,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5980,0.9808490153453019,FALSE,0.8729661575052887,1303,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5981,0.9929342069842668,FALSE,1.4704796576406807,1093,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
5982,0.9146412525347652,FALSE,0.6730063515715301,1011,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5983,0.9930750432213385,TRUE,1.096984558738768,1912,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
5984,0.9307623197218962,FALSE,1.494726361706853,1039,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
5985,0.9695473657555793,FALSE,1.1530898872297257,599,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5986,0.9400365377228507,FALSE,1.1658763349987566,1611,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
5987,0.9046201489278776,FALSE,0.5035904424730688,522,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5988,0.9539245926404187,FALSE,0.6558689912781119,1057,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5989,0.984102715397637,FALSE,1.0085934221278876,607,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
5990,0.9112057251031528,FALSE,0.6215803048107773,1876,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
5991,0.9969122560574183,TRUE,1.3325425707735121,1850,13,5,1,0.22510822510822512,0,FALSE
5992,0.993525545974916,FALSE,1.4213603569660336,875,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
5993,0.9914050007554586,TRUE,0.8768598285969347,1497,13,4,1,0,0,TRUE
5994,0.9803313553862044,FALSE,0.7483330061659217,1656,13,4,1,0,0,TRUE
5995,0.9507578045086101,FALSE,0.5086148562841117,1041,13,4,1,0,0,TRUE
5996,0.98194681256065,FALSE,1.172793309437111,517,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
5997,0.9900502102687306,FALSE,1.0603580307215452,1258,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
5998,0.9665623836076191,FALSE,0.6418799045495689,1746,12,5,0.9871794871794872,0.2761449077238551,0.2564102564102564,FALSE
5999,0.9798180019140041,FALSE,1.2676836599130183,1798,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
6000,0.9043879660576939,FALSE,1.080504545941949,838,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6001,0.9718169278761309,FALSE,0.6782519647385925,514,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
6002,0.99729972277674,FALSE,1.4115991536527872,1636,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
6003,0.944830251479235,FALSE,0.7222846643999219,952,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
6004,0.992122421060636,FALSE,1.4061635311227292,941,14,5,1,0.21711621711621712,0.2564102564102564,FALSE
6005,0.9621144083479252,FALSE,0.5984696072991937,920,11,4,0.8205128205128205,0.030753968253968252,0.2564102564102564,FALSE
6006,0.989910376309643,FALSE,1.3244254917372018,1214,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
6007,0.9855523923107462,FALSE,1.4374068230390549,1959,10,5,0.9743589743589743,0.29894736842105263,0.14102564102564102,FALSE
6008,0.9577773406025024,FALSE,0.6192096469458193,906,13,3,0.5,0,0,FALSE
6009,0.9581403786283826,FALSE,1.4752936919685453,1071,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
6010,0.9537819535225671,FALSE,1.48447872325778,331,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6011,0.9869840658985914,TRUE,1.4734922256320715,1891,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
6012,0.9368238493161298,FALSE,1.4423246656078845,553,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
6013,0.8648870515664949,FALSE,1.2367339108604938,772,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
6014,0.9937471056350266,FALSE,1.449613501317799,1978,11,5,1,0.323010323010323,0.19230769230769232,FALSE
6015,0.9875105081142519,FALSE,1.1525038278196007,1102,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
6016,0.9515783171623161,FALSE,0.591925572603941,705,13,5,1,0.22510822510822512,0,FALSE
6017,0.975630602746284,FALSE,1.333561605308205,1431,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
6018,0.9846134599297044,FALSE,0.7908047498203814,1510,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
6019,0.993561937025071,FALSE,1.1744489332195371,399,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
6020,0.9784209319789839,FALSE,1.1237485411111265,874,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
6021,0.9930822715924355,FALSE,0.6982481612358242,450,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
6022,0.9338096921383822,FALSE,1.0295142098329961,428,13,3,0.5,0,0,FALSE
6023,0.9979606867059387,FALSE,1.317736421013251,1392,13,4,1,0,0,TRUE
6024,0.9954817200037677,TRUE,1.20903031504713,1597,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
6025,0.9884658030493101,FALSE,0.7658231537789106,1150,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
6026,0.9948965520710727,FALSE,1.2725406107492745,1145,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
6027,0.96819101650017,FALSE,1.0293365230318159,1939,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
6028,0.9220933683882074,FALSE,0.8077891184948385,1653,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
6029,0.9959211322328523,FALSE,1.0651265135966241,1886,13,4,1,0,0,TRUE
6030,0.969649856738475,FALSE,0.5983611999545246,386,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
6031,0.766291332329916,FALSE,0.5152396920602769,1529,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
6032,0.9415861606750318,FALSE,0.8171925325877964,1682,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
6033,0.8492667939212833,FALSE,0.5623724998440593,1368,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6034,0.9788741491908604,FALSE,0.5628808969631791,671,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
6035,0.97803575710774,TRUE,0.6278703010175377,643,13,4,1,0,0,TRUE
6036,0.8828260456527793,FALSE,0.5450685457326472,403,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
6037,0.9805367826551865,FALSE,1.0171600405592471,1316,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
6038,0.9456792212745474,FALSE,0.8651858400553465,954,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
6039,0.9924780025894323,FALSE,1.1995159923098981,532,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
6040,0.8956038488048724,FALSE,1.3345987515058368,1489,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6041,0.9944091223230748,FALSE,0.6730104857124388,1040,13,4,1,0,0,TRUE
6042,0.9886911126023241,FALSE,0.7452209182083607,1971,15,4,1,0.13186813186813187,0.2564102564102564,FALSE
6043,0.9639093612183854,FALSE,1.483787097968161,1256,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
6044,0.9901625655852734,TRUE,0.742273238254711,556,13,4,1,0,0,TRUE
6045,0.9709247530826098,FALSE,1.288229014026001,1424,11,4,0.8333333333333334,0.015384615384615385,0.2564102564102564,FALSE
6046,0.9833019063723525,FALSE,0.5697947039734572,1073,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
6047,0.9935321149575576,FALSE,1.232474879361689,1064,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
6048,0.941864498705997,FALSE,1.4928818731568754,1344,13,3,0.5,0,0,FALSE
6049,0.9810672637098548,FALSE,1.3430907593574375,922,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
6050,0.9860857419921532,FALSE,0.822997365379706,1224,11,5,1,0.323010323010323,0.19230769230769232,FALSE
6051,0.9337295477117492,FALSE,1.2641602191142738,1499,15,3,0.5769230769230769,0,0.2692307692307692,FALSE
6052,0.9896019615239258,FALSE,0.8595665297470987,1646,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
6053,0.9141735546093936,FALSE,1.1055090031586587,1977,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6054,0.9487603498435928,FALSE,0.8961454117670655,363,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6055,0.977247360936681,FALSE,0.5589541716035455,1957,13,5,1,0.22510822510822512,0,FALSE
6056,0.9707500029237294,FALSE,1.1122459643520415,1693,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6057,0.9947499629872326,FALSE,1.1089422940276563,862,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
6058,0.981317081142827,FALSE,0.7546553530264646,629,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
6059,0.9183225507667685,FALSE,1.1827218534890562,1209,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6060,0.9690678567871931,FALSE,1.1531697227619588,1458,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6061,0.9833416964695402,FALSE,0.9591547755990177,872,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
6062,0.9833504813212884,FALSE,1.3390231255907565,438,14,5,1,0.2430902430902431,0.2564102564102564,FALSE
6063,0.9333885803028991,FALSE,0.6743588403332978,1676,14,3,0.5384615384615384,0,0.19230769230769232,FALSE
6064,0.8343954215012597,FALSE,1.4063019149471074,813,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
6065,0.9917711606253569,TRUE,1.04947127122432,1202,13,4,1,0,0,TRUE
6066,0.8620577540310248,FALSE,0.6371870813891292,769,12,3,0.46153846153846156,0,0.19230769230769232,FALSE
6067,0.9583296056465348,FALSE,0.6701631539035589,661,13,4,1,0,0,TRUE
6068,0.98644537901463,FALSE,0.6231002472341061,1577,13,4,1,0,0,TRUE
6069,0.9974279872208761,FALSE,1.2423595935106277,887,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
6070,0.9690899158230232,FALSE,0.9753294182009995,1178,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6071,0.8538963576666997,FALSE,0.6899694430176169,1377,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6072,0.9921055835590813,FALSE,0.9828751203604043,1191,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
6073,0.9509315916961955,FALSE,1.0924238699954003,1388,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6074,0.983573591850623,FALSE,0.9245438526850194,1986,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
6075,0.9911950720713444,FALSE,1.059503729455173,1212,14,4,1,0.07192807192807193,0.23076923076923078,FALSE
6076,0.976735439703332,FALSE,1.3444480195175856,1152,11,5,1,0.323010323010323,0.19230769230769232,FALSE
6077,0.9822827622759248,FALSE,0.9761041125748307,1323,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
6078,0.9908043757948456,FALSE,0.9194332042243332,1487,11,5,0.9743589743589743,0.2771929824561403,0.19230769230769232,FALSE
6079,0.9389017469795758,FALSE,0.7886829045601189,626,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6080,0.986965587420398,FALSE,1.4104786256793886,581,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
6081,0.994786224513664,FALSE,1.3487934060394764,1121,14,5,1,0.26906426906426906,0.2564102564102564,FALSE
6082,0.9814252045308989,FALSE,0.8073043387848884,973,13,5,1,0.22510822510822512,0,FALSE
6083,0.9064489370962321,FALSE,1.3944670571945608,383,11,3,0.4230769230769231,0,0.2692307692307692,FALSE
6084,0.9824208950435318,FALSE,1.152764660306275,635,11,5,0.9871794871794872,0.3007518796992481,0.19230769230769232,FALSE
6085,0.9914546348498915,FALSE,1.3825442034285516,1409,16,4,1,0.1798201798201798,0.07692307692307693,FALSE
6086,0.9909564141395567,FALSE,1.398317435523495,1076,15,5,1,0.2017982017982018,0.19230769230769232,FALSE
6087,0.9882234369778068,FALSE,1.3535734715405852,758,12,5,1,0.3036963036963037,0.2564102564102564,FALSE
6088,0.8666858382465881,FALSE,0.5319424620829523,1411,10,3,0.38461538461538464,0,0.23076923076923078,FALSE
6089,0.9888368872633527,FALSE,1.4375132157001644,1658,10,4,0.7692307692307693,0,0.07692307692307693,FALSE
6090,0.9948355485946837,FALSE,1.0319070804398507,834,12,4,0.8974358974358975,0.028157349896480333,0.23076923076923078,FALSE
6091,0.936443017715904,FALSE,0.96547562466003,633,16,3,0.6153846153846154,0,0.23076923076923078,FALSE
6092,0.9948643796692421,FALSE,1.4284318869467825,1547,16,5,1,0.15318015318015318,0.14102564102564102,FALSE
